6b00a48b7624d01bd4689caf9b1b147a,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,100	79	90.88
6b71b9e8dc68010b8fc07459917df740,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea,94.97	199	71.72
6d32787c5284c7e77024e968aa1f778e,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Pleocyemata	Achelata	Palinuroidea	Scyllaridae,100	153	73.33
73d4c36b5ea217f10a9c9e97b9551ce5,Eukaryota	Stramenopiles	Bacillariophyta,90.85	153	86.33
746892247eaa5b205bad2dd441a9a013,Eukaryota	Alveolata	Ciliophora	Intramacronucleata	Phyllopharyngea	Suctoria	Exogenida	Ephelotidae	Ephelota,94.77	153	70.73
7a40759b69de8928b3c796001f4f1d30,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,100	252	92.38
7a61670aa110d37816a4793a89a0722e,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,96.08	153	89.57
7b935a42c71f91ef704a8399c33dd188,Eukaryota,88.96	154	85.00
8c9c2c0157bc3f05e011b7588abe6617,Eukaryota	Metazoa	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria	Euarchontoglires,100	133	73.17
957bdc2056cf144567327d32ad2c0480,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,99.35	153	91.34
a07200882efc656b3cdad9c8fe89736e,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,98.69	153	91.00
a6b5e9c7532eaf6443f6c01f347a53b4,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Hexapoda	Insecta	Pterygota	Neoptera	Endopterygota	Diptera	Nematocera	Culicoidea	Culicidae	Culicinae,99.35	154	91.35
aa14cd1625d55ac33553e5fd8c0193a9,Eukaryota,88.96	154	85.00
ad311674a690bb304c574881946614d2,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,100	314	93.13
ad93c0201b47caa0d391d14426ce3232,Eukaryota,86.93	153	82.77
ad9de123467b8b6fc4bd4f3b371b978a,Eukaryota	Metazoa	Cnidaria,97.39	153	72.17
b0f1d9a2dc4e899040026ce5faad1c44,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,94.77	153	88.80
b3c226f95332cc3c5c93102be80afad2,Eukaryota	Fungi	Dikarya	Basidiomycota	Ustilaginomycotina	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia,100	153	91.67
c0565be6f06bc867b9164c38d702f92f,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Hexapoda	Insecta	Pterygota	Neoptera,89.61	154	85.45
c98f58e58da0d5913a7a4623c78490ff,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida,100	153	91.67
cc416b641b8cb13bf7446f5b020d3872,Eukaryota,92.16	153	86.14
cdfd27cb481366fc7c31c74adb7133dd,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida,100	153	91.67
ce8a35702491643c41101d417c97f5c7,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,100	133	91.46
d0d91fadca080455b3461a89e2cf3785,Eukaryota	Alveolata	Ciliophora	Intramacronucleata	Oligohymenophorea	Apostomatida	Foettingeriidae,100	133	73.17
dde375d1f4623f56021dec44ff32b70f,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,100	153	91.67
e18b78b8054647e599e2847fd6897fa0,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Dendrobranchiata,100	153	90.71
e82536f796fd4b7c5798bd2bb1f31713,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,100	154	91.68
e996fc8ac8c451c35dc78c01df354087,Eukaryota	Alveolata	Ciliophora	Intramacronucleata	Phyllopharyngea	Suctoria,96.08	153	89.03
ea62181bb04e9256afd98ed42b12b865,Eukaryota	Alveolata	Ciliophora	Intramacronucleata	Phyllopharyngea	Cyrtophoria	Dysteriida,98.69	153	89.69
ef1c765ce74c2eef67d6cf919b24a09c,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,100	244	91.63
f39b89df9d2bb796d2f190ca4585ee23,Eukaryota,88.24	153	84.14
fb198cb848c93f6d6f042994204e96c8,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,98.55	113	90.52
fb8405699e16cd3e91ac3d23da36f02a,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Eucarida	Decapoda	Dendrobranchiata,100	153	90.71
