3dae4ca6827f8b3b7ed4b725d7c35132,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina,88.48	165	84.69
3ebbce34e153e25d5784910fbd216292,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae	Physonectae,95.76	165	71.52
43f2a1a64f97cbc2fb1e5b55da8fb247,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae	Physonectae,100	149	73.23
48a93c26ca870e67a7a23041dd485b7b,Eukaryota,92.02	163	86.43
495b42bd7b457b11c79b021ea4cd055e,Eukaryota,89.51	162	84.42
497790fe6efbfb8a9864556fa43aa8ad,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida,100	146	91.39
498eec3cb54a09e286c04375faeedb87,Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Thalassiosirophycidae	Thalassiosirales	Thalassiosiraceae,100	145	73.26
4e0256fd4c3f593064ecac448fd98572,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae	Physonectae,99.31	145	72.92
4faf65f7c3089d9e87b42ffb3b059d1f,Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	Cryptomonas,100	141	91.11
50aaa7f9b687f76fa2e7ba2c3176fb83,Eukaryota,100	82	88.85
5596dd274480c1b3636231bdcfee762f,Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	Chromulinaceae	unclassified Chromulinaceae,100	161	91.75
5683e39933817f93dac66d2336b206a5,Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	Chromulinaceae	unclassified Chromulinaceae,100	161	91.75
5c97ab242ac067dc787f2ffde10d08ab,Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	Kareniaceae,93.25	163	70.37
688ce9838688f9f0b15a2d62e246921f,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina,89.7	165	85.38
6aeef48db51cc58e3fc304597db72ca8,Eukaryota,90.45	157	84.70
6d7314b5194c38345257db1a925d81b5,Eukaryota	Viridiplantae	Chlorophyta,99.39	164	72.98
72c732805d1c43f6d7c453e512c29735,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae	Physonectae,95.76	165	71.52
770c1764043f8908b23bb43efc424a13,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida,99.32	146	91.04
85f8ab238d512061fcb9058cd99c5cd9,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina,92.08	101	86.72
8ca796d2e23fe8f06b0514d2903809bc,Eukaryota,100	85	90.94
8ca8766c8ea785a830a240f51931bf1f,Eukaryota	Fungi,100	166	91.79
8d3227a0569a7eda1d19087f107d94a2,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,98.79	165	72.80
90def7d34b358b0538cacd734d1abbb1,Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	Thalassiosirophycidae	Thalassiosirales	Thalassiosiraceae,100	165	73.43
a623a572cc26e83ad95de318c608d51a,Eukaryota,98.77	163	89.83
a6c94e5e97945d16e5dd2ef279efdd2c,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae	Physonectae,95.76	165	71.52
ad05ef6b2aa8a0b928f16ff331a25c0d,Eukaryota	Alveolata	Apicomplexa	Conoidasida	Gregarinasina	Eugregarinorida,96.18	157	88.01
af55193daa3f80ae1890fd23d0cbe677,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,88.28	145	84.30
b35bc3e573495265bab376af98085c15,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,99.39	164	73.05
b6c7796443fb55960b2e72e7e776eae0,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,88.28	145	84.30
bde835e18be66019ee892c9a522da1e2,Eukaryota	Alveolata,93.01	143	70.01
c2eed4c0d3f5afd55329fcf5959dbd30,Eukaryota	Metazoa	Lophotrochozoa	Annelida	Clitellata	Oligochaeta	Haplotaxida	Tubificina	Naididae,100	146	73.27
c619a6d74433cfa1332eade15a542b1b,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea,99.4	167	72.73
ca4e53f2bc62220dc28a9d7db0c3e884,Eukaryota	Viridiplantae	Streptophyta	Embryophyta	Brassicales	Cucumis sativus ,97.59	83	89.72
ce009affb7d2ca4a74be4e78d2164d8f,Eukaryota	Fungi,100	166	91.79
d24d6c79da55f45536948f099a4bdbeb,Eukaryota	Metazoa	Chordata	Tunicata	Thaliacea	Salpida	Salpidae,100	146	91.32
d29b056935113ec5291c7718cf876bbb,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina,88.48	165	84.69
d34ac98d8b4337c4dbc27898ecb9ea9b,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida,99.11	112	90.54
d4688c23c5770f734f612c95eaffb613,Eukaryota,97.55	163	89.59
d570a2d989de11a988563f4a53fe7bf3,Eukaryota	Metazoa	Ecdysozoa	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida,90.8	163	86.43
dc195c3d6ac47e2efa03be9ff0e8e701,Eukaryota,89.57	163	85.63
e2fee4a9f8ba6b1d6f3c78c6d2a05748,Eukaryota	Metazoa	Platyhelminthes	Catenulida	Stenostomidae	Stenostomum,100	162	91.32
e47d9617fb547736d88c4a0327cdc8b7,Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	Kareniaceae,97.55	163	72.38
f24759332d1625035e67d4009ff9081c,Eukaryota	Metazoa	Chordata	Tunicata	Thaliacea	Salpida	Salpidae,100	166	91.56
f327e4e999589114692c786f7c56b508,Eukaryota	Alveolata	Dinophyceae	Syndiniales	Amoebophryaceae	Amoebophrya,95.86	145	88.27
f3f31ab01528f5fc9bf11068ce225b8b,Eukaryota	Metazoa	Cnidaria	Hydrozoa	Hydroidolina	Siphonophorae,98.79	165	72.80
